,PLAYER_ID,PLAYER_NAME,PLAYER_AGE_r,PLAYER_AGE_s,GP_r,GP_s,GS_r,GS_s,MIN_r,MIN_s,FGM_r,FGM_s,FGA_r,FGA_s,FG_PCT_r,FG_PCT_s,FG3M_r,FG3M_s,FG3A_r,FG3A_s,FG3_PCT_r,FG3_PCT_s,FTM_r,FTM_s,FTA_r,FTA_s,FT_PCT_r,FT_PCT_s,OREB_r,OREB_s,DREB_r,DREB_s,REB_r,REB_s,AST_r,AST_s,STL_r,STL_s,BLK_r,BLK_s,TOV_r,TOV_s,PF_r,PF_s,PTS_r,PTS_s
490,1641774,Tristan Vukcevic,21.0,22.0,10,35,4,1,15.3,14.657142857142857,2.9,3.4285714285714284,6.7,6.914285714285715,0.433,0.496,1.0,1.0857142857142856,3.6,2.914285714285714,0.278,0.373,1.7,1.4857142857142858,2.2,1.9142857142857144,0.773,0.776,0.6,0.7428571428571429,3.0,2.9714285714285715,3.6,3.7142857142857144,1.3,1.1142857142857143,0.5,0.3142857142857143,0.7,0.6571428571428571,1.0,1.2,2.8,1.6285714285714286,8.5,9.428571428571429
491,202696,Nikola Vučević,21.0,22.0,51,77,15,77,15.92156862745098,33.23376623376623,2.5686274509803924,5.987012987012987,5.705882352941177,11.545454545454545,0.45,0.519,0.058823529411764705,0.0,0.1568627450980392,0.03896103896103896,0.375,0.0,0.35294117647058826,1.1168831168831168,0.6666666666666666,1.6363636363636365,0.529,0.683,1.7254901960784315,3.5454545454545454,3.0980392156862746,8.363636363636363,4.823529411764706,11.909090909090908,0.6078431372549019,1.8571428571428572,0.39215686274509803,0.7922077922077922,0.6666666666666666,1.025974025974026,0.6470588235294118,1.8311688311688312,2.176470588235294,2.831168831168831,5.549019607843137,13.090909090909092
492,1629731,Dean Wade,23.0,24.0,12,63,0,19,5.916666666666667,19.238095238095237,0.75,2.126984126984127,1.0833333333333333,4.936507936507937,0.692,0.431,0.16666666666666666,1.2380952380952381,0.3333333333333333,3.380952380952381,0.5,0.366,0.0,0.47619047619047616,0.08333333333333333,0.6190476190476191,0.0,0.769,0.25,0.6031746031746031,1.3333333333333333,2.8095238095238093,1.5833333333333333,3.4126984126984126,0.16666666666666666,1.1746031746031746,0.16666666666666666,0.5555555555555556,0.3333333333333333,0.3333333333333333,0.25,0.47619047619047616,0.6666666666666666,1.2380952380952381,1.6666666666666667,5.968253968253968
493,1630532,Franz Wagner,20.0,21.0,79,80,79,80,30.746835443037973,32.6125,5.772151898734177,6.775,12.341772151898734,13.975,0.468,0.485,1.2151898734177216,1.625,3.430379746835443,4.5,0.354,0.361,2.392405063291139,3.3875,2.7721518987341773,4.025,0.863,0.842,1.0632911392405062,0.875,3.4430379746835444,3.2375,4.506329113924051,4.1125,2.9240506329113924,3.5375,0.8607594936708861,0.9625,0.43037974683544306,0.2125,1.5063291139240507,2.0875,2.0759493670886076,2.2875,15.151898734177216,18.5625
494,1629021,Moritz Wagner,22.0,23.0,43,45,5,5,10.372093023255815,18.555555555555557,1.6511627906976745,3.2222222222222223,3.9767441860465116,5.911111111111111,0.415,0.545,0.5116279069767442,0.5555555555555556,1.7906976744186047,1.7777777777777777,0.286,0.313,1.0,1.7333333333333334,1.2325581395348837,2.111111111111111,0.811,0.821,0.3953488372093023,1.2444444444444445,1.5813953488372092,3.6222222222222222,1.9767441860465116,4.866666666666666,0.5581395348837209,1.2444444444444445,0.2558139534883721,0.6222222222222222,0.3023255813953488,0.4222222222222222,0.9069767441860465,1.4666666666666666,1.3255813953488371,3.3777777777777778,4.813953488372093,8.733333333333333
495,1631133,Jabari Walker,20.0,21.0,56,72,0,23,11.053571428571429,23.625,1.4821428571428572,3.25,3.5357142857142856,7.069444444444445,0.419,0.46,0.2857142857142857,0.5694444444444444,1.0,1.9305555555555556,0.286,0.295,0.6071428571428571,1.7916666666666667,0.8035714285714286,2.375,0.756,0.754,0.8571428571428571,2.0972222222222223,1.4821428571428572,4.958333333333333,2.3392857142857144,7.055555555555555,0.6071428571428571,0.9861111111111112,0.17857142857142858,0.5833333333333334,0.23214285714285715,0.3055555555555556,0.5178571428571429,0.9166666666666666,1.2321428571428572,2.4027777777777777,3.857142857142857,8.86111111111111
496,1641716,Jarace Walker,20.0,21.0,33,75,0,5,10.303030303030303,15.826666666666666,1.3636363636363635,2.2666666666666666,3.3333333333333335,4.8,0.409,0.472,0.6666666666666666,1.0,1.6666666666666667,2.466666666666667,0.4,0.405,0.24242424242424243,0.6133333333333333,0.2727272727272727,0.92,0.889,0.667,0.36363636363636365,0.3333333333333333,1.5454545454545454,2.72,1.9090909090909092,3.0533333333333332,1.2121212121212122,1.4666666666666666,0.45454545454545453,0.72,0.3333333333333333,0.3333333333333333,0.5151515151515151,1.04,0.8787878787878788,1.5333333333333334,3.6363636363636362,6.1466666666666665
497,1629022,Lonnie Walker IV,20.0,21.0,17,61,0,12,6.9411764705882355,16.19672131147541,0.9411764705882353,2.4918032786885247,2.7058823529411766,5.852459016393443,0.348,0.426,0.29411764705882354,0.6721311475409836,0.7647058823529411,1.6557377049180328,0.385,0.406,0.47058823529411764,0.7213114754098361,0.5882352941176471,1.0,0.8,0.721,0.0,0.3770491803278688,1.0,1.901639344262295,1.0,2.278688524590164,0.5294117647058824,1.1147540983606556,0.4117647058823529,0.5245901639344263,0.17647058823529413,0.22950819672131148,0.23529411764705882,0.7213114754098361,0.4117647058823529,1.278688524590164,2.6470588235294117,6.377049180327869
498,1641717,Cason Wallace,20.0,21.0,82,68,13,43,20.634146341463413,27.58823529411765,2.6463414634146343,3.411764705882353,5.390243902439025,7.1911764705882355,0.491,0.474,1.1951219512195121,1.088235294117647,2.8536585365853657,3.0588235294117645,0.419,0.356,0.35365853658536583,0.4411764705882353,0.45121951219512196,0.5441176470588235,0.784,0.811,0.6341463414634146,1.0441176470588236,1.646341463414634,2.323529411764706,2.2804878048780486,3.3676470588235294,1.4634146341463414,2.5441176470588234,0.926829268292683,1.7647058823529411,0.45121951219512196,0.5147058823529411,0.5487804878048781,0.8676470588235294,1.5731707317073171,2.1323529411764706,6.841463414634147,8.352941176470589
499,1630811,Keaton Wallace,26.0,26.0,31,40,5,2,16.161290322580644,11.15,2.096774193548387,1.425,5.225806451612903,3.4,0.401,0.419,0.8709677419354839,0.85,2.6451612903225805,2.1,0.329,0.405,0.3548387096774194,0.15,0.3548387096774194,0.275,1.0,0.545,0.22580645161290322,0.075,1.3870967741935485,1.075,1.6129032258064515,1.15,2.6129032258064515,2.0,0.9032258064516129,0.525,0.2903225806451613,0.125,1.064516129032258,0.55,1.2580645161290323,0.95,5.419354838709677,3.85
